id_votacao,nome,uf,partido,voto
2345281-63,Antônio Doido,PA,MDB,Sim
2345281-63,Luciano Vieira,RJ,PL,Não
2345281-63,Ana Pimentel,MG,PT,Sim
2345281-63,Eduardo da Fonte,PE,PP,Sim
2345281-63,Dra. Alessandra Haber,PA,MDB,Sim
2345281-63,Fausto Santos Jr.,AM,UNIÃO,Sim
2345281-63,Rodrigo Estacho,PR,PSD,Sim
2345281-63,Reginaldo Lopes,MG,PT,Sim
2345281-63,Olival Marques,PA,MDB,Sim
2345281-63,Keniston Braga,PA,MDB,Sim
2345281-63,Vinicius Carvalho,SP,REPUBLICANOS,Sim
2345281-63,Ruy Carneiro,PB,PODE,Sim
2345281-63,Magda Mofatto,GO,PATRIOTA,Não
2345281-63,Diego Garcia,PR,REPUBLICANOS,Não
2345281-63,Tarcísio Motta,RJ,PSOL,Sim
2345281-63,Arlindo Chinaglia,SP,PT,Sim
2345281-63,Jorge Braz,RJ,REPUBLICANOS,Sim
2345281-63,Gervásio Maia,PB,PSB,Sim
2345281-63,Cabo Gilberto Silva,PB,PL,Não
2345281-63,Marangoni,SP,UNIÃO,Sim
2345281-63,Felipe Carreras,PE,PSB,Sim
2345281-63,Rosângela Reis,MG,PL,Não
2345281-63,Maria Arraes,PE,SOLIDARIEDADE,Sim
2345281-63,Luis Carlos Gomes,RJ,REPUBLICANOS,Sim
2345281-63,Luciano Ducci,PR,PSB,Sim
2345281-63,Patrus Ananias,MG,PT,Sim
2345281-63,Mauro Benevides Filho,CE,PDT,Sim
2345281-63,Tabata Amaral,SP,PSB,Sim
2345281-63,Márcio Marinho,BA,REPUBLICANOS,Sim
2345281-63,Fabio Reis,SE,PSD,Sim
2345281-63,Pinheirinho,MG,PP,Sim
2345281-63,Luiz Couto,PB,PT,Sim
2345281-63,Defensor Stélio Dener,RR,REPUBLICANOS,Sim
2345281-63,Gilvan Maximo,DF,REPUBLICANOS,Sim
2345281-63,Wellington Roberto,PB,PL,Não
2345281-63,Rui Falcão,SP,PT,Sim
2345281-63,José Medeiros,MT,PL,Não
2345281-63,Dilvanda Faro,PA,PT,Sim
2345281-63,Ricardo Abrão,RJ,UNIÃO,Sim
2345281-63,Augusto Puppio,AP,MDB,Sim
2345281-63,Bia Kicis,DF,PL,Não
2345281-63,Josias Gomes,BA,PT,Sim
2345281-63,Delegado Caveira,PA,PL,Não
2345281-63,Adail Filho,AM,REPUBLICANOS,Sim
2345281-63,Carol Dartora,PR,PT,Sim
2345281-63,Denise Pessôa,RS,PT,Sim
2345281-63,Jeferson Rodrigues,GO,REPUBLICANOS,Sim
2345281-63,Dr. Benjamim,MA,UNIÃO,Sim
2345281-63,Márcio Biolchi,RS,MDB,Sim
2345281-63,Carlos Jordy,RJ,PL,Não
2345281-63,Ely Santos,SP,REPUBLICANOS,Sim
2345281-63,Daniel Agrobom,GO,PL,Não
2345281-63,Capitão Alden,BA,PL,Não
2345281-63,Geovania de Sá,SC,PSDB,Sim
2345281-63,Marcelo Álvaro Antônio,MG,PL,Não
2345281-63,João Leão,BA,PP,Sim
2345281-63,Renilce Nicodemos,PA,MDB,Sim
2345281-63,Erika Hilton,SP,PSOL,Sim
2345281-63,Antonio Andrade,TO,REPUBLICANOS,Sim
2345281-63,Juliana Cardoso,SP,PT,Sim
2345281-63,Geraldo Mendes,PR,UNIÃO,Sim
2345281-63,Adilson Barroso,SP,PL,Não
2345281-63,Silvia Cristina,RO,PL,Não
2345281-63,Delegado Fabio Costa,AL,PP,Sim
2345281-63,Simone Marquetto,SP,MDB,Sim
2345281-63,Fernando Rodolfo,PE,PL,Não
2345281-63,Daniela do Waguinho,RJ,UNIÃO,Sim
2345281-63,Roberto Duarte,AC,REPUBLICANOS,Sim
2345281-63,Marcel van Hattem,RS,NOVO,Não
2345281-63,Carlos Henrique Gaguim,TO,UNIÃO,Sim
2345281-63,Otoni de Paula,RJ,MDB,Não
2345281-63,Coronel Ulysses,AC,UNIÃO,Não
2345281-63,Jefferson Campos,SP,PL,Não
2345281-63,Luciano Azevedo,RS,PSD,Sim
2345281-63,Julia Zanatta,SC,PL,Não
2345281-63,Erika Kokay,DF,PT,Sim
2345281-63,Dagoberto Nogueira,MS,PSDB,Sim
2345281-63,Felipe Francischini,PR,UNIÃO,Sim
2345281-63,Fernanda Pessoa,CE,UNIÃO,Sim
2345281-63,Tadeu Veneri,PR,PT,Sim
2345281-63,Professor Alcides,GO,PL,Não
2345281-63,Gilson Marques,SC,NOVO,Não
2345281-63,Luciano Amaral,AL,PV,Sim
2345281-63,Delegado Ramagem,RJ,PL,Não
2345281-63,Bibo Nunes,RS,PL,Não
2345281-63,Ricardo Ayres,TO,REPUBLICANOS,Sim
2345281-63,Túlio Gadêlha,PE,REDE,Sim
2345281-63,Pezenti,SC,MDB,Não
2345281-63,Diego Coronel,BA,PSD,Sim
2345281-63,Pr. Marco Feliciano,SP,PL,Não
2345281-63,Juarez Costa,MT,MDB,Sim
2345281-63,Carla Zambelli,SP,PL,Não
2345281-63,Gustinho Ribeiro,SE,REPUBLICANOS,Sim
2345281-63,Filipe Martins,TO,PL,Não
2345281-63,Sonize Barbosa,AP,PL,Não
2345281-63,Leo Prates,BA,PDT,Sim
2345281-63,Eli Borges,TO,PL,Não
2345281-63,Pastor Gil,MA,PL,Não
2345281-63,Delegado da Cunha,SP,PP,Sim
2345281-63,Geraldo Resende,MS,PSDB,Sim
2345281-63,Dilceu Sperafico,PR,PP,Sim
2345281-63,Júnior Ferrari,PA,PSD,Sim
2345281-63,Marcos Pollon,MS,PL,Não
2345281-63,Lebrão,RO,UNIÃO,Sim
2345281-63,Coronel Meira,PE,PL,Não
2345281-63,Saullo Vianna,AM,UNIÃO,Sim
2345281-63,Carlos Chiodini,SC,MDB,Sim
2345281-63,Luiz Carlos Motta,SP,PL,Não
2345281-63,Marcon,RS,PT,Sim
2345281-63,Luisa Canziani,PR,PSD,Sim
2345281-63,Mário Negromonte Jr.,BA,PP,Sim
2345281-63,Toninho Wandscheer,PR,PP,Sim
2345281-63,Eduardo Bismarck,CE,PDT,Sim
2345281-63,Marco Brasil,PR,PP,Sim
2345281-63,Mario Frias,SP,PL,Não
2345281-63,Márcio Jerry,MA,PCdoB,Sim
2345281-63,Pedro Lupion,PR,PP,Não
2345281-63,Luiz Fernando Faria,MG,PSD,Sim
2345281-63,Luiz Carlos Hauly,PR,PODE,Sim
2345281-63,Daniel Almeida,BA,PCdoB,Sim
2345281-63,Nilto Tatto,SP,PT,Sim
2345281-63,Gabriel Nunes,BA,PSD,Sim
2345281-63,Alberto Fraga,DF,PL,Não
2345281-63,Padre João,MG,PT,Sim
2345281-63,Delegada Adriana Accorsi,GO,PT,Sim
2345281-63,Marcelo Queiroz,RJ,PP,Sim
2345281-63,Bruno Farias,MG,AVANTE,Sim
2345281-63,Benes Leocádio,RN,UNIÃO,Sim
2345281-63,Rodrigo de Castro,MG,UNIÃO,Sim
2345281-63,Da Vitoria,ES,PP,Sim
2345281-63,Glaustin da Fokus,GO,PODE,Sim
2345281-63,Zucco,RS,REPUBLICANOS,Não
2345281-63,Jorge Goetten,SC,PL,Não
2345281-63,Giovani Cherini,RS,PL,Não
2345281-63,Rogério Correia,MG,PT,Sim
2345281-63,Kim Kataguiri,SP,UNIÃO,Não
2345281-63,Fausto Pinato,SP,PP,Sim
2345281-63,Robinson Faria,RN,PL,Sim
2345281-63,Socorro Neri,AC,PP,Sim
2345281-63,Roberta Roma,BA,PL,Não
2345281-63,Romero Rodrigues,PB,PODE,Sim
2345281-63,Gustavo Gayer,GO,PL,Não
2345281-63,Murillo Gouvea,RJ,UNIÃO,Sim
2345281-63,Matheus Noronha,CE,PL,Sim
2345281-63,Bebeto,RJ,PP,Sim
2345281-63,Fernando Monteiro,PE,PP,Sim
2345281-63,Flávia Morais,GO,PDT,Sim
2345281-63,Fernanda Melchionna,RS,PSOL,Sim
2345281-63,Lincoln Portela,MG,PL,Não
2345281-63,Nicoletti,RR,UNIÃO,Não
2345281-63,Stefano Aguiar,MG,PSD,Sim
2345281-63,Chico Alencar,RJ,PSOL,Sim
2345281-63,Paulo Litro,PR,PSD,Sim
2345281-63,Marcio Alvino,SP,PL,Não
2345281-63,Sanderson,RS,PL,Não
2345281-63,Pastor Sargento Isidório,BA,AVANTE,Sim
2345281-63,Reimont,RJ,PT,Sim
2345281-63,Delegado Matheus Laiola,PR,UNIÃO,Sim
2345281-63,José Priante,PA,MDB,Sim
2345281-63,Hélio Leite,PA,UNIÃO,Sim
2345281-63,Lêda Borges,GO,PSDB,Sim
2345281-63,Pedro Aihara,MG,PATRIOTA,Sim
2345281-63,Bacelar,BA,PV,Sim
2345281-63,Pastor Henrique Vieira,RJ,PSOL,Sim
2345281-63,Luiz Lima,RJ,PL,Não
2345281-63,Eduardo Velloso,AC,UNIÃO,Não
2345281-63,Rafael Simoes,MG,UNIÃO,Não
2345281-63,Vicentinho Júnior,TO,PP,Sim
2345281-63,Zé Silva,MG,SOLIDARIEDADE,Sim
2345281-63,Delegado Palumbo,SP,MDB,Não
2345281-63,Daniela Reinehr,SC,PL,Não
2345281-63,Pedro Lucas Fernandes,MA,UNIÃO,Sim
2345281-63,Daniel Barbosa,AL,PP,Sim
2345281-63,Miguel Lombardi,SP,PL,Não
2345281-63,Padovani,PR,UNIÃO,Sim
2345281-63,Joaquim Passarinho,PA,PL,Não
2345281-63,Cezinha de Madureira,SP,PSD,Sim
2345281-63,Vinicius Gurgel,AP,PL,Não
2345281-63,Pedro Uczai,SC,PT,Sim
2345281-63,Josenildo,AP,PDT,Sim
2345281-63,Sargento Fahur,PR,PSD,Não
2345281-63,General Girão,RN,PL,Não
2345281-63,Paulo Guedes,MG,PT,Sim
2345281-63,Gilvan da Federal,ES,PL,Não
2345281-63,Bruno Ganem,SP,PODE,Sim
2345281-63,Pedro Campos,PE,PSB,Sim
2345281-63,Prof. Reginaldo Veras,DF,PV,Sim
2345281-63,Ana Paula Lima,SC,PT,Sim
2345281-63,Merlong Solano,PI,PT,Sim
2345281-63,Marcos Aurélio Sampaio,PI,PSD,Sim
2345281-63,Abilio Brunini,MT,PL,Não
2345281-63,Mário Heringer,MG,PDT,Sim
2345281-63,Paulo Freire Costa,SP,PL,Não
2345281-63,Amom Mandel,AM,CIDADANIA,Sim
2345281-63,Caio Vianna,RJ,PSD,Sim
2345281-63,Ismael,SC,PSD,Sim
2345281-63,Célia Xakriabá,MG,PSOL,Sim
2345281-63,Luizianne Lins,CE,PT,Sim
2345281-63,Caroline de Toni,SC,PL,Não
2345281-63,Zé Trovão,SC,PL,Não
2345281-63,Sargento Gonçalves,RN,PL,Não
2345281-63,Nely Aquino,MG,PODE,Sim
2345281-63,Mauricio do Vôlei,MG,PL,Não
2345281-63,Coronel Chrisóstomo,RO,PL,Não
2345281-63,Eduardo Bolsonaro,SP,PL,Não
2345281-63,Duarte Jr.,MA,PSB,Sim
2345281-63,Flávio Nogueira,PI,PT,Sim
2345281-63,Gutemberg Reis,RJ,MDB,Sim
2345281-63,Amália Barros,MT,PL,Não
2345281-63,Zé Haroldo Cathedral,RR,PSD,Sim
2345281-63,Marcos Tavares,RJ,PDT,Sim
2345281-63,Delegado Paulo Bilynskyj,SP,PL,Não
2345281-63,Misael Varella,MG,PSD,Sim
2345281-63,Meire Serafim,AC,UNIÃO,Sim
2345281-63,Odair Cunha,MG,PT,Sim
2345281-63,Junio Amaral,MG,PL,Não
2345281-63,Saulo Pedroso,SP,PSD,Sim
2345281-63,Dr. Francisco,PI,PT,Sim
2345281-63,Charles Fernandes,BA,PSD,Sim
2345281-63,Silvye Alves,GO,UNIÃO,Sim
2345281-63,Kiko Celeguim,SP,PT,Sim
2345281-63,Alice Portugal,BA,PCdoB,Sim
2345281-63,Gisela Simona,MT,UNIÃO,Sim
2345281-63,Aguinaldo Ribeiro,PB,PP,Sim
2345281-63,Helder Salomão,ES,PT,Sim
2345281-63,Sóstenes Cavalcante,RJ,PL,Artigo 17
2078693-87,Pedro Lucas Fernandes,MA,PTB,Sim
2078693-87,Henrique Fontana,RS,PT,Sim
2078693-87,Aline Gurgel,AP,REPUBLICANOS,Sim
2078693-87,Cássio Andrade,PA,PSB,Sim
2078693-87,Rossoni,PR,PSDB,Sim
2078693-87,Joenia Wapichana,RR,REDE,Sim
2078693-87,Eduardo Cury,SP,PSDB,Sim
2078693-87,Diego Garcia,PR,REPUBLICANOS,Sim
2078693-87,Moses Rodrigues,CE,MDB,Sim
2078693-87,Vanderlei Macris,SP,PSDB,Sim
2078693-87,Rodrigo Agostinho,SP,PSB,Sim
2078693-87,Augusto Coutinho,PE,SOLIDARIEDADE,Sim
2078693-87,Vilson da Fetaemg,MG,PSB,Sim
2078693-87,Danilo Cabral,PE,PSB,Sim
2078693-87,Valtenir Pereira,MT,MDB,Sim
2078693-87,Emanuel Pinheiro Neto,MT,PTB,Sim
2078693-87,Aureo Ribeiro,RJ,SOLIDARIEDADE,Sim
2078693-87,Alexandre Frota,SP,PSDB,Sim
2078693-87,Margarete Coelho,PI,PP,Sim
2078693-87,Rodrigo de Castro,MG,PSDB,Sim
2078693-87,Pinheirinho,MG,PP,Sim
2078693-87,Carlos Jordy,RJ,UNIÃO,Não
2078693-87,Bruna Furlan,SP,PSDB,Sim
2078693-87,Delegado Éder Mauro,PA,PSD,Não
2078693-87,Luiz Philippe de Orleans e Bragança,SP,UNIÃO,Não
2078693-87,Coronel Tadeu,SP,UNIÃO,Sim
2078693-87,Bilac Pinto,MG,UNIÃO,Sim
2078693-87,Carlos Henrique Gaguim,TO,REPUBLICANOS,Sim
2078693-87,Raimundo Costa,BA,PL,Sim
2078693-87,Bia Kicis,DF,UNIÃO,Não
2078693-87,Ricardo da Karol,RJ,PSC,Sim
2078693-87,Carlos Chiodini,SC,MDB,Sim
2078693-87,Abou Anni,SP,UNIÃO,Sim
2078693-87,Diego Andrade,MG,PSD,Sim
2078693-87,Luizianne Lins,CE,PT,Sim
2078693-87,Professora Dayane Pimentel,BA,UNIÃO,Sim
2078693-87,Lucio Mosquini,RO,MDB,Sim
2078693-87,Junior Lourenço,MA,PL,Sim
2078693-87,Felipe Rigoni,ES,UNIÃO,Sim
2078693-87,Abílio Santana,BA,PL,Sim
2078693-87,André Abdon,AP,PP,Sim
2078693-87,Hélio Leite,PA,UNIÃO,Sim
2078693-87,Vermelho,PR,PSD,Sim
2078693-87,Paula Belmonte,DF,CIDADANIA,Sim
2078693-87,Sóstenes Cavalcante,RJ,UNIÃO,Sim
2078693-87,Alexis Fonteyne,SP,NOVO,Não
2078693-87,Helio Lopes,RJ,UNIÃO,Sim
2078693-87,Lídice da Mata,BA,PSB,Sim
2078693-87,Professora Marcivania,AP,PCdoB,Sim
2078693-87,Paulo Vicente Caleffi,RS,PSD,Sim
2078693-87,Dimas Fabiano,MG,PP,Sim
2078693-87,Stefano Aguiar,MG,PSD,Sim
2078693-87,Alcides Rodrigues,GO,PATRIOTA,Sim
2078693-87,Talíria Petrone,RJ,PSOL,Sim
2078693-87,Milton Coelho,PE,PSB,Sim
2078693-87,Emidinho Madeira,MG,PSB,Sim
2078693-87,Benes Leocádio,RN,REPUBLICANOS,Sim
2078693-87,Bosco Saraiva,AM,SOLIDARIEDADE,Sim
2078693-87,Paulo Bengtson,PA,PTB,Sim
2078693-87,Carmen Zanotto,SC,CIDADANIA,Sim
2078693-87,Daniel Almeida,BA,PCdoB,Sim
2078693-87,Antonio Brito,BA,PSD,Sim
2078693-87,Darci de Matos,SC,PSD,Sim
2078693-87,Neucimar Fraga,ES,PSD,Sim
2078693-87,Chris Tonietto,RJ,UNIÃO,Não
2078693-87,José Medeiros,MT,PODE,Não
2078693-87,Charles Fernandes,BA,PSD,Sim
2078693-87,Maria do Rosário,RS,PT,Sim
2078693-87,Subtenente Gonzaga,MG,PDT,Sim
2078693-87,Evair Vieira de Melo,ES,PP,Sim
2078693-87,Otto Alencar Filho,BA,PSD,Sim
2078693-87,Roman,PR,PATRIOTA,Sim
2078693-87,Marcelo Nilo,BA,PSB,Sim
2078693-87,Félix Mendonça Júnior,BA,PDT,Sim
2078693-87,Soraya Santos,RJ,PL,Sim
2078693-87,Carlos Zarattini,SP,PT,Sim
2078693-87,Fábio Trad,MS,PSD,Sim
2078693-87,Renildo Calheiros,PE,PCdoB,Sim
2078693-87,Perpétua Almeida,AC,PCdoB,Sim
2078693-87,Paulo Ramos,RJ,PDT,Sim
2078693-87,Giovani Feltes,RS,MDB,Sim
2078693-87,Daniel Coelho,PE,CIDADANIA,Sim
2078693-87,Fausto Pinato,SP,PP,Sim
2078693-87,Leonardo Gadelha,PB,PSC,Sim
2078693-87,Franco Cartafina,MG,PP,Sim
2078693-87,Doutor Luizinho,RJ,PP,Sim
2078693-87,Celso Russomanno,SP,REPUBLICANOS,Sim
2078693-87,Acácio Favacho,AP,PROS,Sim
2078693-87,Nilto Tatto,SP,PT,Sim
2078693-87,Fernando Coelho Filho,PE,UNIÃO,Sim
2078693-87,Marlon Santos,RS,PDT,Sim
2078693-87,Newton Cardoso Jr,MG,MDB,Sim
2078693-87,Tiago Dimas,TO,SOLIDARIEDADE,Sim
2078693-87,Fabio Reis,SE,MDB,Sim
2078693-87,Vitor Lippi,SP,PSDB,Sim
2078693-87,Liziane Bayer,RS,PSB,Sim
2078693-87,Luiz Nishimori,PR,PL,Sim
2078693-87,Herculano Passos,SP,MDB,Sim
2078693-87,Vaidon Oliveira,CE,PROS,Sim
2078693-87,Major Vitor Hugo,GO,UNIÃO,Não
2078693-87,Delegado Pablo,AM,UNIÃO,Sim
2078693-87,Adolfo Viana,BA,PSDB,Sim
2078693-87,Fábio Mitidieri,SE,PSD,Sim
2078693-87,Dulce Miranda,TO,MDB,Sim
2078693-87,Dra. Vanda Milani,AC,SOLIDARIEDADE,Sim
2078693-87,General Girão,RN,UNIÃO,Não
2078693-87,André Figueiredo,CE,PDT,Sim
2078693-87,Lucas Redecker,RS,PSDB,Sim
2078693-87,Filipe Barros,PR,UNIÃO,Sim
2078693-87,Celso Maldaner,SC,MDB,Sim
2078693-87,Marcelo Moraes,RS,PTB,Sim
2078693-87,Sergio Souza,PR,MDB,Sim
2078693-87,Vavá Martins,PA,REPUBLICANOS,Sim
2078693-87,Vicentinho Júnior,TO,PL,Sim
2078693-87,Glaustin da Fokus,GO,PSC,Sim
2078693-87,Tereza Nelma,AL,PSDB,Sim
2078693-87,Marcel van Hattem,RS,NOVO,Não
2078693-87,Flávia Morais,GO,PDT,Sim
2078693-87,Zé Vitor,MG,PL,Sim
2078693-87,Geovania de Sá,SC,PSDB,Sim
2078693-87,José Airton Félix Cirilo,CE,PT,Sim
2078693-87,Dr. Luiz Ovando,MS,UNIÃO,Sim
2078693-87,Dr. Frederico,MG,PATRIOTA,Sim
2078693-87,Loester Trutis,MS,UNIÃO,Não
2078693-87,Coronel Armando,SC,UNIÃO,Não
2078693-87,Rubens Bueno,PR,CIDADANIA,Sim
2078693-87,Lucas Gonzalez,MG,NOVO,Não
2078693-87,Daniel Silveira,RJ,UNIÃO,Não
2078693-87,Elias Vaz,GO,PSB,Sim
2078693-87,Iracema Portella,PI,PP,Sim
2078693-87,Jesus Sérgio,AC,PDT,Sim
2078693-87,Airton Faleiro,PA,PT,Sim
2078693-87,David Miranda,RJ,PSOL,Sim
2078693-87,Francisco Jr.,GO,PSD,Sim
2078693-87,Luiz Carlos Motta,SP,PL,Sim
2078693-87,Capitão Derrite,SP,PP,Não
2078693-87,Hercílio Coelho Diniz,MG,MDB,Sim
2078693-87,Pastor Sargento Isidório,BA,AVANTE,Sim
2078693-87,Sebastião Oliveira,PE,AVANTE,Sim
2078693-87,Átila Lins,AM,PP,Sim
2078693-87,Clarissa Garotinho,RJ,PROS,Sim
2078693-87,Aroldo Martins,PR,REPUBLICANOS,Sim
2078693-87,Pedro Augusto Bezerra,CE,PTB,Sim
2078693-87,Márcio Labre,RJ,UNIÃO,Sim
2078693-87,Mauro Lopes,MG,MDB,Sim
2078693-87,Igor Timo,MG,PODE,Sim
2078693-87,André de Paula,PE,PSD,Sim
2078693-87,André Janones,MG,AVANTE,Sim
2078693-87,Luiz Lima,RJ,S.PART.,Sim
2078693-87,Carla Dickson,RN,PROS,Sim
2078693-87,Paulo Magalhães,BA,PSD,Sim
2078693-87,Marília Arraes,PE,PT,Sim
2078693-87,Wellington Roberto,PB,PL,Sim
2078693-87,Laerte Bessa,DF,PL,Sim
2078693-87,João Carlos Bacelar,BA,PL,Sim
2078693-87,Giacobo,PR,PL,Sim
2078693-87,Professor Alcides,GO,PP,Sim
2078693-87,Guiga Peixoto,SP,UNIÃO,Não
2078693-87,João Marcelo Souza,MA,MDB,Sim
2078693-87,Celso Sabino,PA,UNIÃO,Sim
2078693-87,Gonzaga Patriota,PE,PSB,Sim
2078693-87,Patrick Dorneles,PB,PSD,Sim
2078693-87,Túlio Gadêlha,PE,PDT,Sim
2078693-87,Genecias Noronha,CE,SOLIDARIEDADE,Sim
2078693-87,Marco Bertaiolli,SP,PSD,Sim
2078693-87,Marreca Filho,MA,PATRIOTA,Não
2078693-87,Dr. Jaziel,CE,PL,Sim
2078693-87,Jéssica Sales,AC,MDB,Sim
2078693-87,Coronel Chrisóstomo,RO,UNIÃO,Sim
2078693-87,Sanderson,RS,UNIÃO,Sim
2078693-87,Wolney Queiroz,PE,PDT,Sim
2078693-87,Jaqueline Cassol,RO,PP,Sim
2078693-87,Vinicius Carvalho,SP,REPUBLICANOS,Sim
2078693-87,Alessandro Molon,RJ,PSB,Sim
2078693-87,Policial Katia Sastre,SP,PL,Sim
2078693-87,Osires Damaso,TO,PSC,Sim
2078693-87,Silas Câmara,AM,REPUBLICANOS,Sim
2078693-87,Rose Modesto,MS,PSDB,Sim
2078693-87,Ricardo Guidi,SC,PSD,Sim
2078693-87,Rodrigo Coelho,SC,PODE,Sim
2078693-87,Júnior Ferrari,PA,PSD,Sim
2078693-87,AJ Albuquerque,CE,PP,Sim
2078693-87,Paulo Ganime,RJ,NOVO,Não
2078693-87,Pedro Lupion,PR,UNIÃO,Sim
2078693-87,Zé Carlos,MA,PT,Sim
2078693-87,Bibo Nunes,RS,PL,Sim
2078693-87,Luiza Erundina,SP,PSOL,Sim
2078693-87,Vivi Reis,PA,PSOL,Sim
2078693-87,Uldurico Junior,BA,PROS,Sim
2078693-87,Haroldo Cathedral,RR,PSD,Sim
2078693-87,Flávio Nogueira,PI,PDT,Sim
2078693-87,Aline Sleutjes,PR,UNIÃO,Sim
2078693-87,Laercio Oliveira,SE,PP,Sim
2078693-87,Eduardo Costa,PA,PTB,Sim
2078693-87,Hermes Parcianello,PR,MDB,Sim
2078693-87,Carlos Sampaio,SP,PSDB,Sim
2078693-87,Padre João,MG,PT,Sim
2078693-87,Márcio Marinho,BA,REPUBLICANOS,Sim
2078693-87,Miguel Lombardi,SP,PL,Sim
2078693-87,Leonardo Monteiro,MG,PT,Sim
2078693-87,Zeca Dirceu,PR,PT,Sim
2078693-87,Professora Dorinha Seabra Rezende,TO,UNIÃO,Sim
2078693-87,Ricardo Silva,SP,PSB,Sim
2078693-87,Tiago Mitraud,MG,NOVO,Não
2078693-87,Beto Faro,PA,PT,Sim
2078693-87,Adriana Ventura,SP,NOVO,Não
2078693-87,Cleber Verde,MA,REPUBLICANOS,Sim
2078693-87,Ricardo Barros,PR,PP,Não
2078693-87,Giovani Cherini,RS,PL,Sim
2078693-87,Enio Verri,PR,PT,Sim
2078693-87,Zé Neto,BA,PT,Sim
2078693-87,Capitão Alberto Neto,AM,REPUBLICANOS,Sim
2078693-87,José Guimarães,CE,PT,Sim
2078693-87,Neri Geller,MT,PP,Sim
2078693-87,Expedito Netto,RO,PSD,Sim
2078693-87,Samuel Moreira,SP,PSDB,Não
2078693-87,Professor Joziel,RJ,UNIÃO,Sim
2078693-87,Julio Cesar Ribeiro,DF,REPUBLICANOS,Sim
2078693-87,Rosangela Gomes,RJ,REPUBLICANOS,Sim
2078693-87,Fred Costa,MG,PATRIOTA,Sim
2078693-87,Kim Kataguiri,SP,UNIÃO,Sim
2078693-87,Bia Cavassa,MS,PSDB,Sim
2078693-87,Norma Ayub,ES,UNIÃO,Sim
2078693-87,Ely Santos,SP,REPUBLICANOS,Sim
2078693-87,Magda Mofatto,GO,PL,Sim
2078693-87,Damião Feliciano,PB,PDT,Sim
2078693-87,Daniel Trzeciak,RS,PSDB,Sim
2078693-87,Luis Tibé,MG,AVANTE,Sim
2078693-87,Nicoletti,RR,UNIÃO,Sim
2078693-87,Reinhold Stephanes Junior,PR,PSD,Sim
2078693-87,Rui Falcão,SP,PT,Sim
2078693-87,Glauber Braga,RJ,PSOL,Sim
2078693-87,Alê Silva,MG,REPUBLICANOS,Não
2078693-87,Eros Biondini,MG,PROS,Sim
2078693-87,Silvio Costa Filho,PE,REPUBLICANOS,Sim
2078693-87,Fábio Ramalho,MG,MDB,Sim
2078693-87,Professor Israel Batista,DF,PV,Sim
2078693-87,Paulo Eduardo Martins,PR,PSC,Não
2078693-87,Jose Mario Schreiner,GO,UNIÃO,Sim
2078693-87,Afonso Motta,RS,PDT,Sim
2078693-87,Reginaldo Lopes,MG,PT,Sim
2078693-87,Odair Cunha,MG,PT,Sim
2078693-87,José Rocha,BA,PL,Sim
2078693-87,Célio Studart,CE,PV,Sim
2078693-87,Tabata Amaral,SP,PSB,Sim
2078693-87,Alceu Moreira,RS,MDB,Sim
2078693-87,Charlles Evangelista,MG,UNIÃO,Sim
2078693-87,Sargento Fahur,PR,PSD,Não
2078693-87,Junio Amaral,MG,UNIÃO,Não
2078693-87,Alice Portugal,BA,PCdoB,Sim
2078693-87,Raul Henry,PE,MDB,Sim
2078693-87,Angela Amin,SC,PP,Sim
2078693-87,Wilson Santiago,PB,PTB,Sim
2078693-87,Olival Marques,PA,UNIÃO,Sim
2078693-87,José Nunes,BA,PSD,Sim
2078693-87,José Nelto,GO,PODE,Sim
2078693-87,Lourival Gomes,RJ,UNIÃO,Sim
2078693-87,Marcon,RS,PT,Sim
2078693-87,Daniel Freitas,SC,UNIÃO,Sim
2078693-87,Cezinha de Madureira,SP,PSD,Sim
2078693-87,Gustavo Fruet,PR,PDT,Sim
2078693-87,Edio Lopes,RR,PL,Sim
2078693-87,Célio Silveira,GO,PSDB,Sim
2078693-87,Eli Borges,TO,SOLIDARIEDADE,Sim
2078693-87,Patrus Ananias,MG,PT,Sim
2078693-87,Dagoberto Nogueira,MS,PDT,Sim
2078693-87,Greyce Elias,MG,AVANTE,Sim
2078693-87,Mauro Benevides Filho,CE,PDT,Sim
2078693-87,Delegado Marcelo Freitas,MG,UNIÃO,Sim
2078693-87,Valdevan Noventa,SE,PL,Sim
2078693-87,Delegado Antônio Furtado,RJ,UNIÃO,Sim
2078693-87,Bacelar,BA,PODE,Sim
2078693-87,Júlio Delgado,MG,PSB,Sim
2078693-87,Afonso Hamm,RS,PP,Sim
2078693-87,Waldenor Pereira,BA,PT,Sim
2078693-87,Fernando Rodolfo,PE,PL,Sim
2078693-87,Osmar Serraglio,PR,PP,Sim
2078693-87,Aguinaldo Ribeiro,PB,PP,Sim
2078693-87,Hélio Costa,SC,REPUBLICANOS,Sim
2078693-87,Vinicius Poit,SP,NOVO,Não
2078693-87,Gil Cutrim,MA,REPUBLICANOS,Sim
2078693-87,Gustinho Ribeiro,SE,SOLIDARIEDADE,Sim
2078693-87,Lincoln Portela,MG,PL,Sim
2078693-87,Rafael Motta,RN,PSB,Sim
2078693-87,Leonardo Picciani,RJ,MDB,Sim
2078693-87,Afonso Florence,BA,PT,Sim
2078693-87,Marcos Pereira,SP,REPUBLICANOS,Sim
2078693-87,Gastão Vieira,MA,PROS,Sim
2078693-87,Ruy Carneiro,PB,PSDB,Sim
