id_votacao,id_dep,nome,uf,partido,voto
2438467-47,204571,Alex Santana,BA,REPUBLICANOS,Sim
2438467-47,204482,Euclydes Pettersen,MG,REPUBLICANOS,Sim
2438467-47,188097,Merlong Solano,PI,PT,Sim
2438467-47,123756,Antônia Lúcia,AC,REPUBLICANOS,Sim
2438467-47,220588,Roberto Duarte,AC,REPUBLICANOS,Não
2438467-47,220646,Felipe Becari,SP,UNIÃO,Sim
2438467-47,220702,Geraldo Mendes,PR,UNIÃO,Sim
2438467-47,204508,Igor Timo,MG,PSD,Sim
2438467-47,220657,André Fernandes,CE,PL,Não
2438467-47,160599,Dimas Fabiano,MG,PP,Sim
2438467-47,220689,Detinha,MA,PL,Não
2438467-47,178966,Geovania de Sá,SC,PSDB,Não
2438467-47,204563,Josimar Maranhãozinho,MA,PL,Não
2438467-47,191923,Flávio Nogueira,PI,PT,Sim
2438467-47,220703,Neto Carletto,BA,PP,Sim
2438467-47,178993,Carlos Henrique Gaguim,TO,UNIÃO,Sim
2438467-47,204549,AJ Albuquerque,CE,PP,Sim
2438467-47,160610,Valmir Assunção,BA,PT,Sim
2438467-47,220540,Duda Ramos,RR,MDB,Sim
2438467-47,220631,Samuel Viana,MG,REPUBLICANOS,Sim
2438467-47,73604,Rui Falcão,SP,PT,Sim
2438467-47,92346,Eduardo Bolsonaro,SP,PL,Não
2438467-47,220673,Delegado Caveira,PA,PL,Não
2438467-47,178954,Lucio Mosquini,RO,MDB,Não
2438467-47,74283,Vicentinho,SP,PT,Sim
2438467-47,205865,Reinhold Stephanes,PR,PSD,Não
2438467-47,220609,Maurício Carvalho,RO,UNIÃO,Não
2438467-47,204517,Zé Vitor,MG,PL,Não
2438467-47,198783,Emanuel Pinheiro Neto,MT,MDB,Sim
2438467-47,220569,Silvye Alves,GO,UNIÃO,Não
2438467-47,220570,Dr. Ismael Alexandrino,GO,PSD,Sim
2438467-47,204361,Carlos Chiodini,SC,MDB,Não
2438467-47,178992,Vitor Lippi,SP,PSDB,Sim
2438467-47,204459,Daniela do Waguinho,RJ,UNIÃO,Sim
2438467-47,204515,André Janones,MG,AVANTE,Sim
2438467-47,204574,Junior Lourenço,MA,PL,Sim
2438467-47,220603,Dani Cunha,RJ,UNIÃO,Sim
2438467-47,220641,Rodrigo Gambale,SP,PODE,Sim
2438467-47,74585,Lincoln Portela,MG,PL,Não
2438467-47,204539,Hercílio Coelho Diniz,MG,MDB,Sim
2438467-47,220644,Rosangela Moro,SP,UNIÃO,Não
2438467-47,74156,Leonardo Monteiro,MG,PT,Sim
2438467-47,204489,Robério Monteiro,CE,PDT,Sim
2438467-47,220693,Roberta Roma,BA,PL,Não
2438467-47,204409,Daniel Trzeciak,RS,PSDB,Sim
2438467-47,92776,Stefano Aguiar,MG,PSD,Sim
2438467-47,204492,Paulo Guedes,MG,PT,Sim
2438467-47,204518,Dr. Frederico,MG,PRD,Não
2438467-47,73692,Osmar Terra,RS,MDB,Não
2438467-47,74467,Damião Feliciano,PB,UNIÃO,Sim
2438467-47,136811,Afonso Hamm,RS,PP,Sim
2438467-47,160527,Aguinaldo Ribeiro,PB,PP,Sim
2438467-47,204416,Sanderson,RS,PL,Não
2438467-47,204520,Junio Amaral,MG,PL,Não
2438467-47,178884,Hildo Rocha,MA,MDB,Sim
2438467-47,220661,Matheus Noronha,CE,PL,Não
2438467-47,74270,Gilberto Nascimento,SP,PSD,Sim
2438467-47,178858,Mário Negromonte Jr.,BA,PP,Sim
2438467-47,220545,Filipe Martins,TO,PL,Não
2438467-47,74060,Daniel Almeida,BA,PCdoB,Sim
2438467-47,178857,Jorge Solla,BA,PT,Sim
2438467-47,220670,Iza Arruda,PE,MDB,Sim
2438467-47,72442,Felipe Carreras,PE,PSB,Sim
2438467-47,220676,Andreia Siqueira,PA,MDB,Sim
2438467-47,220715,Amom Mandel,AM,CIDADANIA,Sim
2438467-47,178989,Renata Abreu,SP,PODE,Sim
2438467-47,220635,Bruno Ganem,SP,PODE,Sim
2438467-47,74454,Eunício Oliveira,CE,MDB,Sim
2438467-47,204485,Luiz Carlos Motta,SP,PL,Não
2438467-47,220625,Delegada Ione,MG,AVANTE,Sim
2438467-47,160598,Flávia Morais,GO,PDT,Sim
2438467-47,220649,Delegado da Cunha,SP,PP,Sim
2438467-47,74084,Raimundo Santos,PA,PSD,Sim
2438467-47,160635,Ruy Carneiro,PB,PODE,Sim
2438467-47,220549,Any Ortiz,RS,CIDADANIA,Não
2438467-47,204356,Amaro Neto,ES,REPUBLICANOS,Sim
2438467-47,204419,Glaustin da Fokus,GO,PODE,Sim
2438467-47,204497,Júnior Ferrari,PA,PSD,Sim
2438467-47,220572,Marussa Boldrin,GO,MDB,Não
2438467-47,220608,Cristiane Lopes,RO,UNIÃO,Não
2438467-47,73441,Celso Russomanno,SP,REPUBLICANOS,Sim
2438467-47,107970,Ana Paula Leão,MG,PP,Não
2438467-47,179000,Marcelo Álvaro Antônio,MG,PL,Não
2438467-47,160556,Padre João,MG,PT,Sim
2438467-47,204474,Juarez Costa,MT,MDB,Não
2438467-47,73778,Luiz Carlos Hauly,PR,PODE,Sim
2438467-47,74856,Laura Carneiro,RJ,PSD,Sim
2438467-47,162067,Kiko Celeguim,SP,PT,Sim
2438467-47,220663,Eriberto Medeiros,PE,PSB,Sim
2438467-47,74075,Elcione Barbalho,PA,MDB,Sim
2438467-47,220662,Lucas Ramos,PE,PSB,Sim
2438467-47,220577,Augusto Puppio,AP,MDB,Sim
2438467-47,220640,Juliana Cardoso,SP,PT,Sim
2438467-47,209787,Nikolas Ferreira,MG,PL,Não
2438467-47,204491,Gilberto Abramo,MG,REPUBLICANOS,Sim
2438467-47,220664,Guilherme Uchoa,PE,PSB,Sim
2438467-47,74574,Paulo Magalhães,BA,PSD,Sim
2438467-47,220561,Delegada Katarina,SE,PSD,Sim
2438467-47,220660,Yury do Paredão,CE,MDB,Não
2438467-47,104552,Socorro Neri,AC,PP,Sim
2438467-47,220620,Rosângela Reis,MG,PL,Não
2438467-47,74317,Júlio Cesar,PI,PSD,Sim
2438467-47,220666,Coronel Meira,PE,PL,Não
2438467-47,141470,José Guimarães,CE,PT,Sim
2438467-47,160592,Zeca Dirceu,PR,PT,Sim
2438467-47,141421,Eduardo da Fonte,PE,PP,Sim
2438467-47,178947,Sóstenes Cavalcante,RJ,PL,Não
2438467-47,204512,Delegado Marcelo Freitas,MG,UNIÃO,Sim
2438467-47,98057,Lafayette de Andrada,MG,REPUBLICANOS,Sim
2438467-47,141456,Jilmar Tatto,SP,PT,Sim
2438467-47,220700,Florentino Neto,PI,PT,Sim
2438467-47,220688,Dr. Francisco,PI,PT,Sim
2438467-47,160758,Domingos Sávio,MG,PL,Não
2438467-47,220617,Murillo Gouvea,RJ,UNIÃO,Sim
2438467-47,73433,Arlindo Chinaglia,SP,PT,Sim
2438467-47,74398,Maria do Rosário,RS,PT,Sim
2438467-47,220566,Lêda Borges,GO,PSDB,Sim
2438467-47,204486,Mauro Benevides Filho,CE,PDT,Sim
2438467-47,220567,Jeferson Rodrigues,GO,REPUBLICANOS,Sim
2438467-47,73701,Benedita da Silva,RJ,PT,Sim
2438467-47,204369,Caroline de Toni,SC,PL,Não
2438467-47,204407,Fernanda Melchionna,RS,PSOL,Sim
2438467-47,204536,Kim Kataguiri,SP,UNIÃO,Não
2438467-47,220697,Jadyel Alencar,PI,REPUBLICANOS,Sim
2438467-47,123086,Átila Lira,PI,PP,Sim
2438467-47,204431,Marcos Aurélio Sampaio,PI,PSD,Sim
2438467-47,220621,Sargento Gonçalves,RN,PL,Não
2438467-47,220595,Coronel Fernanda,MT,PL,Não
2438467-47,204367,Daniel Freitas,SC,PL,Não
2438467-47,220624,Robinson Faria,RN,PL,Sim
2438467-47,204456,Gutemberg Reis,RJ,MDB,Não
2438467-47,204406,Pedro Westphalen,RS,PP,Não
2438467-47,204573,Otto Alencar Filho,BA,PSD,Sim
2438467-47,230764,Ivan Júnior,MA,UNIÃO,Sim
2438467-47,141516,Paulo Abi-Ackel,MG,PSDB,Sim
2438467-47,220682,Tadeu Veneri,PR,PT,Sim
2438467-47,204394,Gervásio Maia,PB,PSB,Sim
2438467-47,204365,Gilson Marques,SC,NOVO,Não
2438467-47,220551,Franciane Bayer,RS,REPUBLICANOS,Não
2438467-47,141480,Lázaro Botelho,TO,PP,Sim
2438467-47,178972,Alex Manente,SP,CIDADANIA,Sim
2438467-47,160632,Zé Silva,MG,SOLIDARIEDADE,Sim
2438467-47,224333,Welter,PR,PT,Sim
2438467-47,204351,Dr. Luiz Ovando,MS,PP,Não
2438467-47,160666,Félix Mendonça Júnior,BA,PDT,Sim
2438467-47,204557,Sidney Leite,AM,PSD,Sim
2438467-47,222429,Luis Carlos Gomes,RJ,REPUBLICANOS,Sim
2438467-47,204570,Pastor Gil,MA,PL,Não
2438467-47,74141,Josias Gomes,BA,PT,Sim
2438467-47,141411,Dagoberto Nogueira,MS,PSDB,Sim
2438467-47,160518,Weliton Prado,MG,SOLIDARIEDADE,Sim
2438467-47,220610,Dr. Fernando Máximo,RO,UNIÃO,Não
2438467-47,141531,Rodrigo de Castro,MG,UNIÃO,Sim
2438467-47,160535,Marcon,RS,PT,Sim
2438467-47,74858,Lindbergh Farias,RJ,PT,Sim
2438467-47,220594,Coronel Assis,MT,UNIÃO,Não
2438467-47,74079,José Priante,PA,MDB,Não
2438467-47,204506,Marcos Pereira,SP,REPUBLICANOS,Sim
2438467-47,220707,Amanda Gentil,MA,PP,Sim
2438467-47,160604,Pedro Uczai,SC,PT,Sim
2438467-47,74095,Pauderney Avelino,AM,UNIÃO,Sim
2438467-47,73768,Dilceu Sperafico,PR,PP,Sim
2438467-47,204372,Julio Cesar Ribeiro,DF,REPUBLICANOS,Sim
2438467-47,213762,Carla Dickson,RN,UNIÃO,Sim
2438467-47,220538,Albuquerque,RR,REPUBLICANOS,Sim
2438467-47,220696,Ivoneide Caetano,BA,PT,Sim
2438467-47,230768,Zé Adriano,AC,PP,Sim
2438467-47,204495,Airton Faleiro,PA,PT,Sim
2438467-47,160569,Waldenor Pereira,BA,PT,Sim
2438467-47,204464,Talíria Petrone,RJ,PSOL,Sim
2438467-47,204358,Beto Pereira,MS,PSDB,Sim
2438467-47,204453,Natália Bonavides,RN,PT,Sim
2438467-47,220685,Paulo Litro,PR,PSD,Sim
2438467-47,141398,Carlos Zarattini,SP,PT,Sim
2438467-47,204481,Dr. Jaziel,CE,PL,Não
2438467-47,178970,João Daniel,SE,PT,Sim
2438467-47,220544,Antonio Andrade,TO,REPUBLICANOS,Não
2438467-47,220557,Daniela Reinehr,SC,PL,Não
2438467-47,220630,Pedro Aihara,MG,PRD,Sim
2438467-47,204525,Rosana Valle,SP,PL,Sim
2438467-47,204498,Olival Marques,PA,MDB,Não
2438467-47,220650,Paulo Alexandre Barbosa,SP,PSDB,Sim
2438467-47,160538,Bohn Gass,RS,PT,Sim
2438467-47,220592,Zezinho Barbary,AC,PP,Sim
2438467-47,220647,Mauricio Neves,SP,PP,Sim
2438467-47,220539,Defensor Stélio Dener,RR,REPUBLICANOS,Sim
2438467-47,74554,José Rocha,BA,UNIÃO,Sim
2438467-47,220648,Marangoni,SP,UNIÃO,Sim
2438467-47,220694,Ricardo Maia,BA,MDB,Sim
2438467-47,205550,Jorge Braz,RJ,REPUBLICANOS,Sim
2438467-47,157130,Túlio Gadêlha,PE,REDE,Sim
2438467-47,73486,Pompeo de Mattos,RS,PDT,Sim
2438467-47,204398,Felipe Francischini,PR,UNIÃO,Não
2438467-47,109429,Benes Leocádio,RN,UNIÃO,Sim
2438467-47,220600,Lebrão,RO,UNIÃO,Não
2438467-47,220614,Dr. Daniel Soranz,RJ,PSD,Sim
2438467-47,178910,Joaquim Passarinho,PA,PL,Não
2438467-47,204379,Acácio Favacho,AP,MDB,Sim
2438467-47,204444,Helio Lopes,RJ,PL,Não
2438467-47,220623,Duda Salabert,MG,PDT,Sim
2438467-47,220712,Fausto Santos Jr.,AM,UNIÃO,Sim
2438467-47,160976,Tiririca,SP,PL,Sim
2438467-47,178985,Miguel Lombardi,SP,PL,Não
2438467-47,220583,Delegado Fabio Costa,AL,PP,Não
2438467-47,204457,Juninho do Pneu,RJ,UNIÃO,Sim
2438467-47,221328,Adilson Barroso,SP,PL,Não
2438467-47,121948,Adriano do Baldy,GO,PP,Sim
2438467-47,178860,Paulo Azi,BA,UNIÃO,Sim
2438467-47,220632,Ana Pimentel,MG,PT,Sim
2438467-47,204362,Ricardo Guidi,SC,PL,Não
2438467-47,204390,Professor Alcides,GO,PL,Não
2438467-47,220613,Roberto Monteiro Pai,RJ,PL,Não
2438467-47,178997,Moses Rodrigues,CE,UNIÃO,Sim
2438467-47,204553,Pastor Sargento Isidório,BA,AVANTE,Sim
2438467-47,220556,Ana Paula Lima,SC,PT,Sim
2438467-47,220575,Sonize Barbosa,AP,PL,Não
2438467-47,92102,Leur Lomanto Júnior,BA,UNIÃO,Sim
2438467-47,160510,Luis Tibé,MG,AVANTE,Sim
2438467-47,204426,Carlos Veras,PE,PT,Sim
2438467-47,220559,Julia Zanatta,SC,PL,Não
2438467-47,224117,Gabriel Mota,RR,REPUBLICANOS,Sim
2438467-47,204473,General Girão,RN,PL,Não
2438467-47,204567,Raimundo Costa,BA,PODE,Sim
2438467-47,160575,Erika Kokay,DF,PT,Sim
2438467-47,204411,Filipe Barros,PR,PL,Não
2438467-47,226179,Gisela Simona,MT,UNIÃO,Sim
2438467-47,204378,Coronel Chrisóstomo,RO,PL,Não
2438467-47,220536,Zé Haroldo Cathedral,RR,PSD,Sim
2438467-47,178963,Covatti Filho,RS,PP,Não
2438467-47,220687,Márcio Honaiser,MA,PDT,Sim
2438467-47,220611,General Pazuello,RJ,PL,Não
2438467-47,220708,Gabriel Nunes,BA,PSD,Sim
2438467-47,230765,Enfermeira Rejane,RJ,PCdoB,Sim
2438467-47,204388,Bibo Nunes,RS,PL,Não
2438467-47,220527,Jack Rocha,ES,PT,Sim
2438467-47,220581,Luciano Amaral,AL,PV,Sim
2438467-47,220704,Carol Dartora,PR,PT,Sim
2438467-47,220529,Gilson Daniel,ES,PODE,Sim
2438467-47,220531,Gilvan Maximo,DF,REPUBLICANOS,Sim
2438467-47,204540,Maria Rosas,SP,REPUBLICANOS,Não
2438467-47,74550,João Leão,BA,PP,Sim
2438467-47,178873,Helder Salomão,ES,PT,Sim
2438467-47,220530,Messias Donato,ES,REPUBLICANOS,Não
2438467-47,74160,Patrus Ananias,MG,PT,Sim
2438467-47,74299,Leônidas Cristino,CE,PDT,Sim
2438467-47,220546,Rodolfo Nogueira,MS,PL,Não
2438467-47,220571,Daniel Agrobom,GO,PL,Não
2438467-47,204480,Rogério Correia,MG,PT,Sim
2438467-47,204572,Capitão Alberto Neto,AM,PL,Não
2438467-47,220598,Tarcísio Motta,RJ,PSOL,Sim
2438467-47,220665,Clarissa Tércio,PE,PP,Não
2438467-47,220690,Capitão Alden,BA,PL,Não
2438467-47,220604,Marcos Tavares,RJ,PDT,Sim
2438467-47,165470,Rodrigo Valadares,SE,UNIÃO,Não
2438467-47,227660,Nitinho,SE,PSD,Sim
2438467-47,74784,Luiza Erundina,SP,PSOL,Sim
2438467-47,74383,Giacobo,PR,PL,Não
2438467-47,220628,Mauricio do Vôlei,MG,PL,Não
2438467-47,178983,Marcio Alvino,SP,PL,Não
2438467-47,204387,Sargento Fahur,PR,PSD,Não
2438467-47,91228,Waldemar Oliveira,PE,AVANTE,Sim
2438467-47,163321,Ronaldo Nogueira,RS,REPUBLICANOS,Sim
2438467-47,178829,Capitão Augusto,SP,PL,Não
2438467-47,204449,Nelson Barbudo,MT,PL,Não
2438467-47,204559,Zé Neto,BA,PT,Sim
2438467-47,150418,Márcio Marinho,BA,REPUBLICANOS,Sim
2438467-47,220552,Zucco,RS,PL,Não
2438467-47,74537,Claudio Cajado,BA,PP,Sim
2438467-47,204535,Sâmia Bomfim,SP,PSOL,Sim
2438467-47,220701,Delegado Matheus Laiola,PR,UNIÃO,Sim
2438467-47,133439,André Figueiredo,CE,PDT,Sim
2438467-47,92699,Fernando Monteiro,PE,PP,Sim
2438467-47,220568,Gustavo Gayer,GO,PL,Não
2438467-47,220597,Thiago Flores,RO,REPUBLICANOS,Não
2438467-47,160559,Alceu Moreira,RS,MDB,Não
2438467-47,178986,Nilto Tatto,SP,PT,Sim
2438467-47,220619,Delegado Ramagem,RJ,PL,Não
2438467-47,152605,Glauber Braga,RJ,PSOL,Sim
2438467-47,160642,Pastor Eurico,PE,PL,Não
2438467-47,220574,Cabo Gilberto Silva,PB,PL,Não
2438467-47,220655,Mario Frias,SP,PL,Não
2438467-47,73801,Renildo Calheiros,PE,PCdoB,Sim
2438467-47,141459,João Maia,RN,PP,Sim
2438467-47,220578,Josenildo,AP,PDT,Sim
2438467-47,220605,Bandeira de Mello,RJ,PSB,Sim
2438467-47,214694,Jorge Goetten,SC,REPUBLICANOS,Sim
2438467-47,160640,Eros Biondini,MG,PL,Não
2438467-47,74478,Luciano Bivar,PE,UNIÃO,Sim
2438467-47,73531,Ivan Valente,SP,PSOL,Sim
2438467-47,204462,Chris Tonietto,RJ,PL,Não
2438467-47,220612,Bebeto,RJ,PP,Sim
2438467-47,230767,Rodrigo da Zaeli,MT,PL,Não
2438467-47,204360,Silvia Cristina,RO,PP,Não
2438467-47,141555,Vinicius Carvalho,SP,REPUBLICANOS,Sim
2438467-47,178895,Misael Varella,MG,PSD,Sim
2438467-47,204374,Bia Kicis,DF,PL,Não
2438467-47,220532,Rafael Prudente,DF,MDB,Sim
2438467-47,230762,Pastor Claudio Mariano,PA,UNIÃO,Sim
2438467-47,162332,Luiz Nishimori,PR,PSD,Sim
2438467-47,220553,Denise Pessôa,RS,PT,Sim
2438467-47,220626,Rafael Simoes,MG,UNIÃO,Não
2438467-47,220558,Zé Trovão,SC,PL,Não
2438467-47,74041,Luiz Couto,PB,PT,Sim
2438467-47,156190,Marcel van Hattem,RS,NOVO,Não
2438467-47,220607,Max Lemos,RJ,PDT,Sim
2438467-47,74376,Vander Loubet,MS,PT,Sim
2438467-47,204441,Otoni de Paula,RJ,MDB,Não
2438467-47,220667,Pedro Campos,PE,PSB,Sim
2438467-47,220695,Rogéria Santos,BA,REPUBLICANOS,Sim
2438467-47,66385,Julio Arcoverde,PI,PP,Não
2438467-47,98615,Ismael,SC,PSD,Não
2438467-47,204422,Ossesio Silva,PE,REPUBLICANOS,Sim
2438467-47,218086,Ely Santos,SP,REPUBLICANOS,Sim
2438467-47,73579,Alberto Fraga,DF,PL,Não
2438467-47,220642,Delegado Bruno Lima,SP,PP,Sim
2438467-47,74428,Mendonça Filho,PE,UNIÃO,Não
2438467-47,220548,Camila Jara,MS,PT,Sim
2438467-47,205476,Charles Fernandes,BA,PSD,Sim
2438467-47,171786,Miguel Ângelo,MG,PT,Sim
2438467-47,178908,Delegado Éder Mauro,PA,PL,Não
2438467-47,204460,Carlos Jordy,RJ,PL,Não
2438467-47,160629,Romero Rodrigues,PB,PODE,Sim
2438467-47,221148,Alfredinho,SP,PT,Sim
2438467-47,220714,Adail Filho,AM,REPUBLICANOS,Sim
2438467-47,160161,Marcelo Queiroz,RJ,PP,Sim
2438467-47,220564,Yandra Moura,SE,UNIÃO,Sim
2438467-47,220533,Prof. Reginaldo Veras,DF,PV,Sim
2438467-47,206018,Célia Xakriabá,MG,PSOL,Sim
2438467-47,209189,Joseildo Ramos,BA,PT,Sim
2438467-47,220586,Rafael Brito,AL,MDB,Sim
2438467-47,204412,Dr. Zacharias Calil,GO,UNIÃO,Não
2438467-47,223128,Rodrigo Estacho,PR,PSD,Não
2438467-47,74057,Alice Portugal,BA,PCdoB,Sim
2438467-47,81055,Márcio Jerry,MA,PCdoB,Sim
2438467-47,220565,Delegada Adriana Accorsi,GO,PT,Sim
2438467-47,160552,Danrlei de Deus Hinterholz,RS,PSD,Não
2438467-47,204534,Tabata Amaral,SP,PSB,Sim
2438467-47,139285,Lídice da Mata,BA,PSB,Sim
2438467-47,220526,Gilvan da Federal,ES,PL,Não
2438467-47,220606,Reimont,RJ,PT,Sim
2438467-47,220645,Erika Hilton,SP,PSOL,Sim
2438467-47,220654,Delegado Paulo Bilynskyj,SP,PL,Não
2438467-47,69871,Bacelar,BA,PV,Sim
2438467-47,204472,José Medeiros,MT,PL,Não
2438467-47,220633,Ricardo Salles,SP,NOVO,Não
2438467-47,160548,Jonas Donizette,SP,PSB,Sim
2438467-47,204455,Luiz Lima,RJ,PL,Não
2438467-47,74400,Paulo Pimenta,RS,PT,Sim
2438467-47,220534,Fred Linhares,DF,REPUBLICANOS,Sim
2438467-47,220591,Meire Serafim,AC,UNIÃO,Sim
2438467-47,225730,Enfermeira Ana Paula,CE,PDT,Sim
2438467-47,220555,Daiana Santos,RS,PCdoB,Sim
2438467-47,220615,Pastor Henrique Vieira,RJ,PSOL,Sim
2438467-47,178929,Diego Garcia,PR,REPUBLICANOS,Não
2438467-47,220550,Mauricio Marcon,RS,PODE,Não
2438467-47,220639,Guilherme Boulos,SP,PSOL,Sim
2438467-47,160601,Pr. Marco Feliciano,SP,PL,Não
2438467-47,161440,Pezenti,SC,MDB,Não
2438467-47,220576,Alfredo Gaspar,AL,UNIÃO,Não
2438467-47,74171,Chico Alencar,RJ,PSOL,Sim
2438467-47,74848,Jandira Feghali,RJ,PCdoB,Sim
2438467-47,178934,Toninho Wandscheer,PR,PP,Sim
2438467-47,204511,David Soares,SP,UNIÃO,Não
2438467-47,220669,Lula da Fonte,PE,PP,Artigo 17
2207613-167,74574,Paulo Magalhães,BA,PSD,Sim
2207613-167,74317,Júlio Cesar,PI,PSD,Sim
2207613-167,74273,Jefferson Campos,SP,PSB,Sim
2207613-167,141523,Raul Henry,PE,MDB,Sim
2207613-167,178866,Luizianne Lins,CE,PT,Não
2207613-167,73482,Henrique Fontana,RS,PT,Não
2207613-167,204454,Daniel Silveira,RJ,PSL,Sim
2207613-167,74419,Gonzaga Patriota,PE,PSB,Não
2207613-167,204403,Marlon Santos,RS,PDT,Sim
2207613-167,204489,Robério Monteiro,CE,PDT,Sim
2207613-167,74655,Eduardo Barbosa,MG,PSDB,Sim
2207613-167,74262,Carlos Sampaio,SP,PSDB,Sim
2207613-167,141459,João Maia,RN,PL,Sim
2207613-167,204541,Eduardo Bismarck,CE,PDT,Sim
2207613-167,204555,José Ricardo,AM,PT,Não
2207613-167,141488,Paulo Teixeira,SP,PT,Não
2207613-167,160535,Marcon,RS,PT,Não
2207613-167,74160,Patrus Ananias,MG,PT,Não
2207613-167,178925,Rejane Dias,PI,PT,Não
2207613-167,74398,Maria do Rosário,RS,PT,Não
2207613-167,141464,José Airton Félix Cirilo,CE,PT,Não
2207613-167,160604,Pedro Uczai,SC,PT,Não
2207613-167,73891,Darcísio Perondi,RS,MDB,Sim
2207613-167,160610,Valmir Assunção,BA,PT,Não
2207613-167,109429,Benes Leocádio,RN,REPUBLICANOS,Sim
2207613-167,204423,André Ferreira,PE,PSC,Sim
2207613-167,178939,Clarissa Garotinho,RJ,PROS,Não
2207613-167,141428,Fábio Faria,RN,PSD,Sim
2207613-167,204429,João H. Campos,PE,PSB,Não
2207613-167,74371,Rubens Otoni,GO,PT,Não
2207613-167,74366,João Campos,GO,REPUBLICANOS,Sim
2207613-167,73701,Benedita da Silva,RJ,PT,Não
2207613-167,204549,AJ Albuquerque,CE,PP,Sim
2207613-167,160758,Domingos Sávio,MG,PSDB,Sim
2207613-167,74356,Silas Câmara,AM,REPUBLICANOS,Sim
2207613-167,204478,Vinicius Farah,RJ,MDB,Sim
2207613-167,160575,Erika Kokay,DF,PT,Não
2207613-167,160653,Roberto de Lucena,SP,PODE,Sim
2207613-167,92102,Leur Lomanto Júnior,BA,DEM,Sim
2207613-167,204396,Vermelho,PR,PSD,Sim
2207613-167,160556,Padre João,MG,PT,Não
2207613-167,178921,Sebastião Oliveira,PE,PL,Sim
2207613-167,204491,Gilberto Abramo,MG,REPUBLICANOS,Sim
2207613-167,160531,Jhonatan de Jesus,RR,REPUBLICANOS,Sim
2207613-167,204437,Severino Pessoa,AL,REPUBLICANOS,Sim
2207613-167,204567,Raimundo Costa,BA,PL,Sim
2207613-167,198783,Emanuel Pinheiro Neto,MT,PTB,Sim
2207613-167,74044,Wilson Santiago,PB,PTB,Sim
2207613-167,204395,Pedro Lupion,PR,DEM,Sim
2207613-167,133810,Marcelo Moraes,RS,PTB,Sim
2207613-167,178969,Fábio Mitidieri,SE,PSD,Não
2207613-167,204537,Enrico Misasi,SP,PV,Sim
2207613-167,178930,Roman,PR,PSD,Sim
2207613-167,133968,Paulo Ramos,RJ,PDT,Não
2207613-167,204486,Mauro Benevides Filho,CE,PDT,Sim
2207613-167,194260,Nivaldo Albuquerque,AL,PTB,Sim
2207613-167,73772,Hermes Parcianello,PR,MDB,Sim
2207613-167,204553,Pastor Sargento Isidório,BA,AVANTE,Não
2207613-167,74554,José Rocha,BA,PL,Sim
2207613-167,90842,Santini,RS,PTB,Sim
2207613-167,204569,Delegado Pablo,AM,PSL,Sim
2207613-167,204397,Boca Aberta,PR,PROS,Não
2207613-167,204540,Maria Rosas,SP,REPUBLICANOS,Sim
2207613-167,90201,Pedro Augusto Bezerra,CE,PTB,Sim
2207613-167,178975,Baleia Rossi,SP,MDB,Sim
2207613-167,178886,Juscelino Filho,MA,DEM,Sim
2207613-167,204453,Natália Bonavides,RN,PT,Não
2207613-167,178977,Eduardo Cury,SP,PSDB,Sim
2207613-167,204507,Carla Zambelli,SP,PSL,Sim
2207613-167,204500,Eduardo Costa,PA,PTB,Sim
2207613-167,178889,Zé Carlos,MA,PT,Não
2207613-167,204518,Dr. Frederico,MG,PATRIOTA,Sim
2207613-167,204368,Fabio Schiochet,SC,PSL,Sim
2207613-167,74848,Jandira Feghali,RJ,PCdoB,Não
2207613-167,178959,Hiran Gonçalves,RR,PP,Sim
2207613-167,204458,Major Fabiana,RJ,PSL,Sim
2207613-167,122158,Pedro Paulo,RJ,DEM,Sim
2207613-167,141411,Dagoberto Nogueira,MS,PDT,Não
2207613-167,160640,Eros Biondini,MG,PROS,Sim
2207613-167,179587,Major Vitor Hugo,GO,PSL,Sim
2207613-167,204362,Ricardo Guidi,SC,PSD,Sim
2207613-167,204456,Gutemberg Reis,RJ,MDB,Sim
2207613-167,166402,Magda Mofatto,GO,PL,Sim
2207613-167,178996,Giovani Feltes,RS,MDB,Sim
2207613-167,204361,Carlos Chiodini,SC,MDB,Sim
2207613-167,178879,Lucas Vergilio,GO,SOLIDARIEDADE,Sim
2207613-167,178984,Miguel Haddad,SP,PSDB,Sim
2207613-167,204411,Filipe Barros,PR,PSL,Sim
2207613-167,204520,Junio Amaral,MG,PSL,Sim
2207613-167,204410,Luisa Canziani,PR,PTB,Sim
2207613-167,207176,Bia Cavassa,MS,PSDB,Não
2207613-167,66828,Fausto Pinato,SP,PP,Sim
2207613-167,204398,Felipe Francischini,PR,PSL,Sim
2207613-167,204436,Isnaldo Bulhões Jr.,AL,MDB,Sim
2207613-167,204357,Rose Modesto,MS,PSDB,Não
2207613-167,74299,Leônidas Cristino,CE,PDT,Não
2207613-167,204550,Júnior Mano,CE,PL,Sim
2207613-167,74749,Mauro Lopes,MG,MDB,Não
2207613-167,204383,Professor Israel Batista,DF,PV,Sim
2207613-167,204391,José Nelto,GO,PODE,Não
2207613-167,204375,Leda Sadala,AP,AVANTE,Sim
2207613-167,204521,Abou Anni,SP,PSL,Sim
2207613-167,76874,Marcelo Freixo,RJ,PSOL,Não
2207613-167,204441,Otoni de Paula,RJ,PSC,Sim
2207613-167,74467,Damião Feliciano,PB,PDT,Não
2207613-167,115746,Gelson Azevedo,RJ,PL,Sim
